Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt,BreedPure,ColorAmt,Adopted,LengthOfDescription,Sentiment,AdoptionSpeed
2,282,0,1,1,4,7,1,1,2,2,2,1,1,0,41401,0,2,0,3,1,544.5230198142818,0.9676644914155951,0
3,300,0,1,2,4,5,2,2,2,1,3,1,2,0,41326,0,1,0,2,1,60.161815928065494,0.8582760064225923,0
2,264,265,2,1,2,7,1,2,2,1,2,1,1,31,41326,0,4,0,3,1,653.9709495645739,0.9836510528427475,0
3,265,0,1,1,4,0,1,2,2,1,2,1,1,0,41326,0,2,1,1,1,315.45007253753056,0.5329956477481655,0
1,259,247,2,1,4,3,2,1,2,1,2,1,3,0,41363,0,5,0,2,1,440.15987751995664,0.9497335374667389,0
4,265,0,2,2,6,3,2,1,1,1,1,1,1,0,41326,0,8,1,2,1,518.8842465257723,0.9847067840598915,0
80,189,0,1,1,0,0,2,1,1,1,1,1,1,301,41326,0,2,1,1,1,351.724491910144,0.9792354336101657,0
2,264,0,1,5,6,0,1,2,2,3,2,1,1,0,41391,0,5,1,2,1,643.6231415335749,0.8962526549520359,0
5,266,0,1,1,6,0,1,1,1,1,2,1,1,0,41326,0,3,1,2,1,440.7915859538182,0.99,0
14,252,0,1,2,0,0,1,1,2,2,2,1,1,500,41326,0,2,1,1,1,26.465590605673768,0.384744944969078,0
1,302,302,2,2,3,0,3,1,2,2,2,1,2,0,41401,0,5,0,1,1,38.03803980488106,0.043880891779539855,0
48,109,0,1,3,0,0,3,2,1,1,1,1,1,0,41326,0,4,1,1,1,421.3099049614928,0.9092597013075489,0
10,113,0,1,2,4,0,1,2,2,2,2,1,1,0,41326,0,3,1,1,1,1031.5205378534808,0.9650684595116031,0
1,266,0,1,1,6,0,1,1,2,2,2,1,1,0,41326,0,2,1,2,1,57.262647135736,0.19670924106048,0
3,300,0,1,1,4,7,1,2,2,1,2,1,1,0,41326,0,3,0,3,1,62.53662044614074,0.8460140384110864,0
3,254,246,1,1,2,3,2,1,1,2,2,1,1,0,41326,0,3,0,3,1,779.333719293296,0.9683314035335203,0
96,198,0,2,2,5,0,1,1,2,2,2,1,1,0,41326,0,1,1,2,1,201.3827105500687,0.9340432236248282,0
84,195,192,1,2,5,0,1,2,1,2,3,1,1,13,41401,0,2,0,1,1,70.26444857531543,0.47799287042065675,0
2,307,307,2,2,0,0,2,2,1,1,2,1,1,0,41326,0,1,0,1,1,12.0,0.0,0
2,265,0,1,2,1,0,1,1,2,1,2,1,1,0,41333,0,2,1,1,1,140.97884050570357,0.1836628783035935,0
3,285,266,2,5,1,1,1,3,2,1,2,1,1,0,41326,0,4,0,1,1,218.3118529781016,0.8327835290835414,0
3,266,0,2,4,7,0,2,1,1,1,2,1,1,0,41326,0,2,1,2,1,259.10208486624646,0.21918044314192753,0
2,271,265,1,1,6,1,1,2,2,1,2,1,1,38,41342,0,9,0,2,1,578.934769529914,0.98,0
13,72,5,1,1,6,0,1,1,1,1,2,1,1,0,41326,0,2,1,2,1,110.99005228183225,0.8946019934563126,0
2,272,265,1,1,6,2,1,2,2,1,2,1,1,34,41348,0,10,0,2,1,573.9410408269805,0.98,0
1,266,0,2,1,6,5,1,1,2,2,2,1,3,0,41326,0,2,1,2,1,491.0519464974828,0.9677200594472414,0
6,307,0,1,1,1,0,2,1,1,1,1,1,1,0,41328,0,1,0,1,1,28.995503981111895,0.7456821712936564,0
1,293,0,1,5,0,0,1,1,2,2,2,1,2,0,41327,0,3,0,1,1,456.26528495529715,0.9413264247764858,0
1,266,0,1,2,7,0,2,1,1,2,2,1,1,0,41326,0,1,0,2,1,720.9625670456544,0.8613950247038469,0
2,265,0,1,1,6,6,1,2,1,1,2,1,1,0,41401,0,3,1,2,1,536.9182221137047,0.978688605154768,0
1,307,0,2,1,2,4,1,2,2,2,2,1,3,0,41335,0,1,0,2,1,324.5536545566797,0.9689497754274816,0
22,211,0,1,1,1,6,1,2,1,1,2,1,1,962,41395,0,2,1,2,1,7.303198482763848,0.027287863448746286,0
4,276,271,2,5,3,4,1,2,2,2,1,1,1,0,41331,0,2,0,2,1,362.5149453229774,0.9124916347443368,0
2,266,0,2,1,3,5,1,1,2,2,2,1,1,0,41326,0,4,1,2,1,462.13791443020096,0.9604597147673365,0
1,265,258,1,2,6,0,1,1,2,2,2,1,2,0,41330,0,2,0,2,1,276.62237907420405,0.8179128407393409,0
1,307,0,2,4,2,0,2,1,2,1,2,1,1,0,41349,0,6,0,1,1,1057.1709816956618,0.9736075844290482,0
1,285,270,1,1,6,0,2,2,2,1,1,1,1,2,41326,0,0,0,2,1,104.0102269343081,0.4479679822826489,0
2,266,0,2,1,3,6,1,1,2,1,2,1,1,0,41399,0,1,1,2,1,107.63409959509275,0.8814597684172344,0
28,149,0,1,5,0,1,1,2,1,1,1,1,1,0,41326,0,5,1,1,1,891.2658090381868,-0.3727388779104075,0
6,265,265,1,3,3,5,1,1,2,1,2,1,7,0,41401,0,2,0,2,1,157.06554156467317,0.7957652393177908,0
3,265,288,3,1,3,5,2,1,1,1,1,1,3,0,41325,0,2,0,3,1,68.99116722310647,0.0,0
4,20,94,2,4,6,0,2,1,1,1,1,1,1,0,41336,0,3,0,2,1,262.01485865566775,0.9345589624142433,0
6,215,210,1,1,5,2,2,2,1,1,1,1,1,14,41326,0,3,0,2,1,309.15754747415673,0.94873219130016,0
5,291,0,1,3,7,0,2,1,1,1,1,1,1,0,41379,0,1,0,2,1,806.0576537363701,0.96,0
2,306,0,1,1,2,6,1,1,1,1,2,1,1,0,41326,0,4,0,2,1,306.1186295819425,0.8418453490524392,0
5,71,10,1,1,0,0,1,1,1,1,2,1,1,0,41326,0,2,0,1,1,295.1515875601045,0.7293822247058559,0
38,154,0,2,1,1,2,1,1,1,1,2,1,1,0,41327,0,1,1,2,1,184.40637662080445,0.8175776818271844,0
5,287,0,1,2,0,0,2,2,2,2,3,1,1,472,41326,0,1,0,1,1,14.796437441463649,0.39349797742467924,0
2,265,0,1,1,0,0,1,1,1,1,2,1,1,0,41326,0,1,1,1,1,304.2620473936593,0.7274698262439534,0
2,307,307,2,2,0,0,2,2,1,1,2,1,1,0,41326,0,2,0,1,1,12.0,0.0,0
1,307,0,1,4,0,0,2,1,1,1,1,1,1,0,41326,0,1,0,1,1,159.37055667399483,0.9601087477342044,0
12,304,0,2,2,0,0,1,1,1,1,1,1,1,0,41401,0,6,0,1,1,60.64477005098283,0.8365790802039312,0
1,187,307,1,1,1,0,1,1,1,1,2,1,1,0,41388,0,2,0,1,1,66.9995760633125,0.6786393678725169,0
0,307,307,1,1,4,6,1,1,2,2,2,1,1,0,41336,0,1,0,2,1,30.344702174789493,0.44023772563778585,0
1,265,266,1,1,6,1,1,2,2,1,2,1,1,50,41326,0,5,0,2,1,593.8533943779227,0.98,0
0,265,0,1,3,0,3,1,1,2,2,2,1,2,0,41329,0,3,1,1,1,453.4548948576626,0.9247949766257391,0
8,266,0,2,4,6,0,1,1,1,1,1,1,1,0,41401,0,1,1,2,1,227.0211532046988,-0.4356249305090368,0
1,265,266,2,1,6,0,2,1,1,1,2,1,1,0,41401,0,3,0,2,1,308.240533661961,0.49386851573810336,0
0,291,305,1,1,0,0,1,1,2,2,2,1,1,0,41332,0,6,0,1,1,54.59112363431328,0.4526518727238555,0
18,265,0,3,2,0,0,2,1,2,2,2,1,4,0,41335,0,1,1,1,1,224.76452256771475,0.7,0
4,261,0,2,2,6,0,1,1,1,1,1,1,3,0,41326,0,4,1,1,1,763.9473277063166,0.8966675261999817,0
1,293,0,2,4,0,1,1,1,2,2,2,1,1,0,41326,0,2,0,1,1,631.6737401495708,0.6847318895885293,0
5,266,0,2,1,3,5,1,1,1,1,2,1,1,0,41326,0,3,1,3,1,306.84654318173676,0.9107672840913162,0
13,272,0,2,2,6,0,1,1,1,1,1,1,3,0,41326,0,7,1,2,1,757.0719016726903,0.9666904621485924,0
4,277,0,2,1,7,0,1,1,2,2,2,1,1,0,41401,0,2,1,2,1,250.88656946367482,0.97,0
16,265,0,1,2,0,0,2,1,2,2,2,1,1,0,41401,0,3,1,1,1,135.4872241915101,-0.20225725963869218,0
3,266,0,2,1,2,3,1,1,1,1,2,1,1,0,41334,0,4,1,2,1,712.3288574133977,0.9899314880388754,0
1,189,307,1,1,2,2,2,1,1,1,2,1,1,0,41401,0,2,0,2,1,50.263751071292916,0.5176767994880518,0
4,276,271,1,3,4,7,2,2,2,2,2,1,1,0,41331,0,3,0,3,1,343.50685567326605,0.887094969795147,0
10,265,0,1,1,5,7,2,1,1,1,1,1,1,0,41335,0,0,1,3,1,86.18551219243477,0.6792049477467083,0
4,25,99,1,4,6,0,1,1,1,1,1,1,1,0,41326,0,2,0,2,1,274.66712581100046,0.8711780561445113,0
45,305,305,2,1,5,0,2,1,1,1,1,1,1,0,41401,0,2,0,2,1,92.64363123309049,0.8759515208521217,0
28,207,0,1,3,1,0,1,2,1,1,1,1,1,0,41401,0,3,1,1,1,22.19987983164109,0.1861985279376034,0
5,299,0,1,1,0,0,2,1,1,1,1,1,1,0,41326,0,1,1,1,1,124.9357417166164,0.9725140662670687,0
12,242,280,1,4,4,0,2,1,1,1,2,1,1,0,41401,0,2,0,1,1,290.1749378459042,-0.40412553206331214,0
3,265,258,2,3,6,0,1,2,1,1,2,1,1,94,41326,0,1,0,2,1,450.5827955203865,0.7863577693133079,0
1,307,307,1,2,0,0,2,2,1,1,2,1,1,0,41326,0,1,0,1,1,12.0,0.0,0
21,181,48,1,1,3,5,1,3,1,1,2,1,1,859,41383,0,2,0,2,1,20.537862726147775,0.10270102757767278,0
2,265,0,1,5,0,0,2,1,2,1,2,1,1,0,41401,0,2,1,1,1,48.86211348077998,0.7285057683241809,0
3,264,0,1,1,2,0,1,2,2,1,2,1,1,0,41326,0,4,1,2,1,368.22240077188667,0.8977759922811336,0
2,296,0,1,3,3,0,1,1,2,2,2,1,1,0,41401,0,2,1,1,1,166.29950505084858,0.7108217777626629,0
11,199,0,1,2,5,0,1,1,1,2,3,1,1,0,41326,0,1,1,1,1,69.35272781380937,0.1057211237444706,0
1,264,0,2,3,4,2,1,1,2,2,2,1,2,0,41326,0,3,1,2,1,59.39806886450366,0.14708768184296156,0
2,275,0,2,1,1,5,2,1,2,2,2,1,2,0,41326,0,5,0,2,1,459.23841358779805,0.9523841358779802,0
4,299,0,1,2,3,5,2,1,1,1,2,1,1,0,41326,0,4,0,3,1,280.8018216740931,0.9112300685868873,0
1,265,0,2,1,1,2,2,2,2,1,3,1,1,0,41326,0,2,1,1,1,79.27126611816905,0.17125246223027396,0
1,266,0,2,1,4,6,2,1,2,1,2,1,1,0,41326,0,4,1,3,1,534.9810939683086,0.9700756241267655,0
5,265,0,2,1,5,6,2,2,3,3,2,1,1,0,41401,0,5,1,3,1,244.68591263325231,0.5960256133940867,0
15,94,0,1,2,2,0,2,2,1,1,2,1,1,0,41326,0,1,1,1,1,77.53872678264136,0.7187357747547163,0
14,295,285,1,5,0,0,2,1,2,1,1,1,1,0,41326,0,2,0,1,1,95.90881451522202,0.3817629030444032,0
1,307,0,1,1,0,0,2,1,1,1,2,1,1,0,41327,0,1,0,1,1,89.39299321335855,0.38657652699432626,0
0,307,307,1,2,0,0,1,1,2,2,2,1,1,0,41334,0,7,0,1,1,52.68432985743967,0.3981870581791968,0
9,124,52,2,3,2,3,2,2,2,1,2,1,1,0,41326,0,1,0,1,1,53.48053424106726,0.6864961633921071,0
2,307,141,1,2,0,0,2,1,1,1,2,1,1,0,41326,0,3,0,1,1,70.71790181853483,0.3091588149918707,0
2,304,0,1,2,1,1,2,1,2,2,2,1,1,0,41326,0,5,0,1,1,271.3492345046368,0.9542776792337713,0
2,266,0,1,1,7,0,1,1,2,2,2,1,1,0,41326,0,4,1,2,1,101.68062024683009,0.8794764459639769,0
1,265,0,1,1,3,4,2,1,2,1,2,1,1,0,41401,0,2,1,2,1,111.77823324028847,0.6152978072574988,0
3,275,0,1,4,7,0,1,1,2,1,2,1,1,0,41324,0,4,1,2,1,367.15624230569756,0.8510266648038187,0
1,307,0,2,2,5,0,2,1,2,2,2,1,1,0,41334,0,1,0,1,1,164.44878801613075,0.9381626267204358,0
2,264,265,1,1,4,4,2,3,2,1,2,1,1,50,41326,0,4,0,2,1,604.1210059282621,0.98,0
1,266,0,1,4,6,0,1,1,2,2,2,1,1,0,41326,0,3,1,2,1,63.0,0.15297331717048537,0
2,266,0,2,2,7,0,1,1,1,1,2,1,2,0,41326,0,3,1,2,1,255.04050949358026,0.937348089399074,0
2,251,266,2,1,7,0,1,1,2,1,2,1,1,0,41326,0,2,0,2,1,127.94109126578236,0.7686238534441443,0
5,265,0,2,2,6,0,2,1,1,1,2,1,1,0,41326,0,3,1,1,1,435.3733415557475,0.8947479164736183,0
1,307,0,1,1,4,4,2,2,2,2,2,1,1,0,41330,0,3,0,2,1,168.4376207848935,0.8827063202517749,0
41,177,0,1,1,1,4,2,2,1,1,1,1,1,167,41326,0,6,1,2,1,450.2433670804909,0.9796546202554192,0
1,279,266,2,1,5,3,1,2,2,1,2,1,1,0,41331,0,2,0,2,1,185.22874404503847,0.8640958134834615,0
8,269,0,1,4,1,0,2,1,2,1,2,1,1,0,41401,0,1,1,1,1,54.16603204880519,0.4484158336553253,0
18,265,0,3,3,0,0,2,1,2,2,2,1,4,0,41335,0,1,1,1,1,224.4347641820469,0.7,0
6,286,287,2,1,5,0,1,1,1,1,2,1,1,0,41401,0,3,0,2,1,148.68286616712362,0.8045012740896628,0
0,266,0,2,1,3,4,1,1,2,1,2,1,3,0,41326,0,6,1,3,1,541.5501979936917,0.9407806312697136,0
19,264,0,1,5,0,0,1,1,1,2,1,1,1,34,41324,0,2,1,1,1,338.87956782469263,0.961121909542088,0
2,247,266,1,1,7,0,1,1,2,1,3,1,1,0,41326,0,2,0,2,1,132.0,0.94,0
2,307,0,1,2,2,0,2,1,1,1,2,1,1,0,41329,0,1,0,1,1,156.66357577058278,0.884423838470552,0
1,307,307,2,1,2,4,1,1,2,2,2,1,2,0,41326,0,4,0,2,1,138.5170370892556,-0.06286733631709762,0
4,307,307,1,2,1,3,1,1,1,1,1,1,1,0,41326,0,2,0,2,1,126.24565221348588,0.16447282519656767,0
11,265,0,1,1,5,7,2,1,1,1,1,1,1,0,41335,0,0,1,3,1,85.8787754140538,0.6921224585946191,0
8,292,264,2,4,5,1,2,2,2,2,2,1,2,0,41326,0,2,0,2,1,37.99653447079161,-0.34713725658549005,0
1,288,0,1,1,5,0,1,2,2,1,2,1,1,0,41326,0,4,1,2,1,377.8355520098273,0.8016444799017267,0
1,307,0,1,1,3,4,2,2,2,2,2,1,1,0,41329,0,4,0,2,1,168.8006093039811,0.876656511600315,0
2,255,266,1,1,6,3,1,1,2,1,2,1,1,14,41326,0,2,0,2,1,128.2579741705851,0.5143445619040568,0
1,265,0,2,4,7,0,1,1,1,1,1,1,1,0,41326,0,2,1,2,1,133.75644154627733,0.8304871169074453,0
4,265,0,1,2,4,0,1,1,1,1,2,1,1,0,41327,0,3,1,1,1,439.52434768289487,0.9635673923782886,0
2,266,0,1,1,0,1,1,1,2,3,2,1,1,0,41374,0,5,1,1,1,637.5318230010989,0.9077212855248699,0
17,265,273,3,1,2,6,2,1,2,2,2,1,4,0,41325,0,1,0,3,1,57.40458126231195,0.0,0
1,307,0,1,1,0,0,2,1,1,1,2,1,1,0,41327,0,1,0,1,1,89.1122329774221,0.4497475800800278,0
17,283,0,1,2,3,0,1,2,1,1,2,1,1,0,41401,0,2,0,1,1,503.6152013632172,0.94,0
4,264,0,1,1,0,0,1,2,1,1,1,1,1,0,41401,0,1,1,1,1,748.0951704911517,0.9692370784418116,0
48,198,0,2,2,0,0,1,1,2,2,1,1,1,387,41326,0,1,1,1,1,179.58477476728177,0.8302790055632058,0
11,195,304,1,2,7,0,2,2,1,1,1,1,1,0,41326,0,4,0,2,1,374.9291234483127,0.9464561724156347,0
13,298,0,1,4,2,2,2,1,2,2,2,1,1,0,41326,0,0,0,1,1,261.4652165518411,0.9315507218394703,0
18,191,0,1,2,2,3,1,2,1,1,2,1,1,0,41330,0,2,1,1,1,133.0312797977778,0.8163753575733336,0
8,266,0,1,2,0,0,1,2,1,1,1,1,1,0,41393,0,2,1,1,1,741.8425347072083,0.9657873264639583,0
1,189,307,1,1,2,1,2,1,1,1,2,1,1,0,41401,0,2,0,2,1,59.18269519064517,0.6323489381654379,0
28,191,0,2,1,0,3,1,1,1,1,1,1,1,742,41362,0,2,1,1,1,34.80732627763079,0.2265782141140287,0
1,282,282,2,1,3,0,1,3,2,2,1,1,3,0,41325,0,4,0,1,1,760.0607351300207,0.5145551347515566,0
11,184,12,1,5,0,0,1,1,2,2,2,1,1,0,41401,0,1,0,1,1,1572.2994982862726,0.968290484423783,0
3,250,244,2,1,5,0,2,1,1,2,2,1,1,0,41326,0,3,0,2,1,796.5234980617539,0.9744408107204626,0
9,291,0,2,1,2,0,1,2,1,1,2,1,1,0,41401,0,2,0,1,1,458.6109539893983,0.9725051076402188,0
2,290,266,2,1,7,0,1,2,2,1,2,1,3,3,41396,0,4,0,2,1,546.7155051026746,0.98,0
1,171,307,2,1,2,1,2,1,1,1,2,1,1,0,41401,0,5,0,2,1,81.09545007566817,0.7377973371629596,0
0,265,291,2,1,4,4,2,2,1,1,1,1,2,0,41325,0,2,0,2,1,71.79936749182738,-0.005092979053612541,0
9,265,0,1,1,2,7,2,2,1,1,1,1,1,0,41326,0,9,1,3,1,86.42216812161504,0.8181001480031712,0
1,307,0,1,3,2,0,2,1,1,1,1,1,1,0,41331,0,1,0,1,1,153.1851110136742,0.9416046292236425,0
12,104,203,1,1,6,0,2,2,1,1,1,1,1,401,41326,0,3,0,1,1,64.94585436158624,0.44,0
15,257,0,1,3,0,0,1,1,1,1,1,1,1,0,41401,0,1,1,1,1,273.01937267432527,0.7113789081991622,0
50,218,0,1,1,1,6,1,2,1,1,1,1,1,137,41325,0,7,1,2,1,405.22468203595946,0.9869706553386854,0
2,265,0,1,1,4,0,2,2,2,1,2,1,1,0,41326,0,1,1,1,1,312.9654799916706,0.4768975202165655,0
21,265,0,2,2,4,4,2,1,2,2,2,1,2,0,41401,0,1,1,2,1,88.97337539728963,0.23684772004927954,0
3,170,0,1,1,5,0,1,2,2,2,2,1,1,0,41326,0,2,1,2,1,1084.5334718426122,0.9739829414981057,0
2,271,250,2,1,5,6,1,1,2,2,2,1,1,0,41333,0,2,0,3,1,271.21410084155053,0.8180782688626307,0
42,137,0,1,1,4,0,2,1,1,1,1,1,1,0,41401,0,1,1,2,1,532.1192841290006,0.9846854586175002,0
9,300,0,1,1,0,0,2,1,1,1,1,1,1,0,41326,0,4,0,1,1,537.5050054322727,0.93,0
9,196,307,2,1,3,0,1,1,2,2,2,1,1,0,41325,0,5,0,2,1,213.7772537094915,0.967772537094915,0
2,277,266,1,1,7,0,1,2,2,1,2,1,2,26,41360,0,4,0,2,1,568.0397722023356,0.98,0
2,109,301,2,1,2,5,2,2,1,1,1,1,3,8,41401,0,14,0,3,1,114.04353928199706,0.4514573697741384,0
24,277,277,1,1,5,7,2,2,2,2,2,1,1,0,41401,0,4,0,3,1,280.6573864142867,0.9267130679285666,0
1,307,307,1,1,1,5,2,1,2,2,2,1,4,0,41326,0,0,0,2,1,20.153606928941116,0.06522885543152894,0
12,52,307,2,1,4,0,2,1,1,1,1,1,1,0,41401,0,7,0,1,1,50.07885804024603,0.17868364207429294,0
1,266,0,1,4,6,0,1,1,2,2,2,1,1,0,41326,0,3,1,2,1,63.0,0.16237022575984644,0
6,278,266,1,1,6,4,2,2,1,1,1,1,1,0,41326,0,3,0,2,1,191.92274674805518,0.7710443509435395,0
2,307,141,2,2,0,0,2,2,1,1,2,1,1,0,41326,0,0,0,1,1,160.0,0.27,0
2,281,0,1,5,7,0,2,1,1,2,2,1,1,0,41341,0,4,0,2,1,846.3195075847248,0.9660978199558218,0
118,206,0,2,3,5,0,1,2,2,2,3,1,1,0,41326,0,1,1,1,1,207.5826654224215,0.9145492589515407,0
7,288,279,1,2,5,7,1,2,1,1,2,1,1,0,41326,0,3,0,3,1,202.5178132109703,0.96,0
8,294,288,1,4,5,0,2,1,2,2,2,1,1,0,41326,0,3,0,1,1,285.83301683007596,0.9182176768206148,0
3,266,0,1,2,7,0,1,1,2,2,2,1,1,0,41325,0,3,1,2,1,356.4151956024477,0.8418046279685296,0
15,291,277,1,5,0,0,2,1,2,1,1,1,1,0,41326,0,3,0,1,1,95.16168720963118,0.23233744192623657,0
2,277,0,1,1,5,1,2,1,1,1,2,1,1,0,41326,0,2,0,2,1,703.5086794606132,0.8969633046572465,0
2,307,0,2,1,0,0,2,1,2,2,2,1,1,0,41326,0,1,0,1,1,28.311883320233427,0.7062376664046686,0
11,265,0,1,1,6,0,2,1,1,1,1,1,1,0,41401,0,4,1,2,1,107.89276056688145,-0.06295638917771773,0
14,195,0,1,2,6,0,1,2,1,2,2,1,1,0,41326,0,2,1,2,1,46.60307582403586,0.17643582165481153,0
2,265,0,1,1,4,6,1,1,1,1,2,1,1,0,41326,0,2,1,3,1,34.386352601449396,0.5756799422463975,0
7,282,265,1,1,5,5,1,2,1,1,1,1,1,0,41326,0,3,0,2,1,191.33519695536592,0.6059195935323923,0
24,231,0,2,3,3,3,2,2,1,1,1,1,1,500,41364,0,3,1,2,1,53.8107854844294,0.6454061290163029,0
3,281,0,2,1,2,4,1,1,1,1,2,1,1,0,41331,0,5,0,3,1,692.8893461486634,0.99,0
2,265,0,2,1,3,6,1,1,2,2,2,1,1,0,41326,0,2,1,3,1,32.46075572755743,0.26293603096033663,0
6,266,0,2,1,2,0,3,2,2,1,2,1,1,0,41401,0,6,1,2,1,33.42009088097036,-0.021228150295678122,0
2,307,112,1,2,0,0,2,1,1,1,2,1,1,0,41326,0,0,0,1,1,41.53535441635258,0.03426268264656514,0
23,261,262,1,5,6,1,2,1,1,1,1,1,2,0,41326,0,5,0,2,1,386.09237617216866,0.9046509139123726,0
24,109,0,2,2,0,0,1,1,1,1,2,1,1,0,41326,0,1,1,1,1,138.4461566478097,0.009369289604003631,0
13,290,0,1,1,2,7,2,2,1,1,1,1,1,150,41326,0,3,0,3,1,324.572550638508,0.9817357523961222,0
2,261,265,1,3,1,0,1,1,2,1,2,1,1,0,41326,0,4,0,1,1,163.25305295984586,0.16689816362486576,0
21,184,259,2,3,2,3,2,1,1,1,2,1,1,0,41326,0,0,0,2,1,23.655719460528516,0.4620951861319617,0
2,267,267,1,1,6,0,1,2,1,1,1,1,1,0,41326,0,4,0,2,1,190.39012001920378,0.8667359193470716,0
21,187,35,1,1,2,5,1,3,1,1,2,1,1,895,41387,0,2,0,2,1,17.088907636775442,0.07653654069277922,0
2,305,266,2,1,7,0,1,1,1,1,2,1,1,0,41401,0,1,0,2,1,227.7199509455142,0.7794535628205155,0
16,167,89,1,2,2,4,1,1,2,1,2,1,1,0,41326,0,3,0,2,1,77.33449713024145,0.7759768108396136,0
6,40,307,1,2,5,0,1,1,1,1,1,1,1,0,41326,0,2,0,2,1,397.1398588928467,0.9101600992809834,0
53,181,0,2,1,4,0,1,1,1,1,1,1,1,0,41327,0,1,1,1,1,196.70429522232172,0.9199485654602944,0
3,264,0,1,1,2,0,1,2,2,1,2,1,1,0,41326,0,3,1,2,1,366.95501353201865,0.8967846570215958,0
1,129,307,2,1,2,3,2,1,1,1,2,1,3,0,41401,0,11,0,2,1,100.60836606596128,0.5637632215738588,0
1,307,0,1,4,0,0,2,1,1,1,1,1,1,0,41326,0,1,0,1,1,159.33695219743362,0.9595806773882424,0
4,266,0,2,1,3,4,1,1,2,2,1,1,1,0,41401,0,1,1,2,1,208.1864080267246,0.5223740327418175,0
50,218,223,2,3,4,6,1,2,2,2,2,1,1,0,41401,0,6,0,3,1,791.5224706662746,0.5896208766950951,0
4,300,300,1,1,0,0,2,1,1,2,2,1,1,0,41401,0,1,0,1,1,15.409570073674361,0.07447486038186213,0
10,276,266,1,3,0,2,2,2,2,1,1,1,1,0,41325,0,4,0,1,1,746.6224755980576,0.9726375159143102,0
7,239,148,1,5,3,0,1,1,2,1,2,1,1,0,41401,0,6,0,1,1,1629.9130973147678,0.9497054524791071,0
7,265,0,1,1,2,7,2,2,1,1,1,1,1,0,41326,0,6,1,3,1,89.45465316723143,0.7406033079485302,0
66,254,0,1,5,1,0,2,1,1,1,1,1,1,0,41326,1,4,1,1,1,135.85294558706315,0.5561032829973943,0
2,307,0,2,1,1,3,2,1,1,1,2,1,2,5,41326,1,3,0,2,1,124.6656205032867,0.7983202562910837,0
29,282,0,1,2,5,0,2,1,1,1,1,1,1,0,41326,0,12,1,2,1,738.6443588904696,0.90500362490803,0
2,307,113,2,1,1,0,2,2,1,1,2,1,1,0,41326,0,2,0,1,1,189.1905476874633,0.518119655343438,0
1,307,0,1,5,0,0,2,1,2,2,2,1,6,0,41326,0,1,0,1,1,55.86758002836566,0.606835881518657,0
1,307,0,1,1,0,0,2,1,1,1,2,1,1,0,41327,0,1,0,1,1,89.06162889779652,0.4611334979957816,0
2,266,0,2,1,2,7,2,1,2,2,2,1,2,0,41326,0,5,1,3,1,455.80698304126446,0.9558054853795191,0
1,307,0,1,1,4,0,2,1,2,2,2,1,1,0,41326,0,1,0,2,1,97.04801906561411,0.696950782758868,0
9,266,0,2,3,0,2,1,1,2,2,2,1,1,0,41401,0,5,1,1,1,82.7350030957033,0.7623879101806876,0
3,266,266,1,1,6,5,1,1,2,1,1,1,1,21,41326,0,2,0,2,1,121.24066794395,0.07138998084074993,0
7,243,0,2,1,6,0,2,2,2,2,2,1,1,0,41326,0,4,1,2,1,169.03087705445853,0.9328645575248389,0
2,265,0,1,1,0,1,2,1,2,1,2,1,1,0,41326,0,1,1,1,1,36.86212829824602,0.08192676252628653,0
19,292,262,2,2,5,7,1,1,1,1,1,1,1,0,41401,0,4,0,3,1,272.33515966663714,0.9620810504167036,0
1,307,0,2,1,1,3,1,1,2,2,2,1,3,0,41333,0,1,0,2,1,325.0,0.9309689297812895,0
8,287,274,1,1,5,7,2,3,1,1,1,1,1,0,41326,0,3,0,3,1,202.6070513204461,0.9283420754646836,0
5,266,0,2,1,5,2,1,1,2,2,2,1,1,0,41401,0,3,1,2,1,631.6240763260442,0.838594488211954,0
9,265,0,2,3,6,3,2,1,1,1,1,1,1,0,41401,0,3,1,2,1,237.36069240648536,-0.10435481136621894,0
5,286,0,1,5,1,0,1,1,2,2,2,1,1,0,41326,0,0,1,1,1,262.32413353764287,0.9376059050537755,0
5,307,307,2,2,1,0,2,2,1,1,1,1,1,0,41326,0,2,0,1,1,126.38231163265377,0.7387832494197664,0
2,288,0,1,1,6,0,2,1,1,1,2,1,1,0,41326,0,4,1,2,1,229.5554139361822,0.6463909246673811,0
2,265,0,1,1,1,6,1,1,2,1,2,1,1,0,41326,0,3,1,2,1,298.3825612936649,0.9493649131256547,0
2,86,307,1,1,1,4,2,1,1,1,2,1,1,0,41350,0,1,0,2,1,73.1932022184694,0.578286413463131,0
2,307,307,2,2,0,0,2,2,1,1,2,1,1,0,41326,0,4,0,1,1,12.0,0.0,0
0,265,0,1,2,5,0,1,2,2,2,2,1,1,0,41326,0,4,1,2,1,133.8268153741051,0.5801396533994674,0
2,265,266,2,1,3,0,1,1,2,1,2,1,1,0,41358,0,2,0,1,1,114.0,0.3030805627360732,0
1,265,0,3,1,1,6,1,1,2,2,2,1,3,0,41326,0,2,1,2,1,233.17773070638964,0.06395427839191645,0
6,304,0,1,4,6,0,2,1,1,1,1,1,1,0,41361,0,3,0,2,1,783.4713974349463,0.9558535480762097,0
